bill,date,time,item,amount,total,payment_type(cash/card),buyer_id,purchase_price
100001789,19-09-2017,18:43:58,"Cap type 1, Puma",1,237.984,cash,,134
100001789,19-09-2017,18:43:58,"Ball type 2, Reebok",1,100.11,cash,,47
100001789,19-09-2017,18:43:58,"Shirt type 11, Reebok",2,2755.5528,cash,,1628
100001797,05-05-2017,13:34:50,"Hat type 3, Reebok",2,918.6936,card,691.0,506
100001797,05-05-2017,13:34:50,"Top type 4, Adidas",1,217.21,card,691.0,107
100001818,09-02-2017,12:01:51,"Socks type 4, Reebok",1,789.93,cash,,393
100001818,09-02-2017,12:01:51,"Shirt type 8, Nike",1,1172.888,cash,,542
100001818,09-02-2017,12:01:51,"Shirt type 7, Nike",2,3293.12,cash,,1640
100001818,09-02-2017,12:01:51,"Hat type 3, Puma",1,388.44,cash,,249
100001832,23-01-2016,12:24:01,"Hat type 2, Reebok",1,336.776,cash,754.0,176
100001832,23-01-2016,12:24:01,"Cap type 2, Adidas",1,630.72,cash,754.0,292
100001839,27-02-2017,20:47:53,"Sneakers type 5, Puma",1,1119.176,card,,703
100001839,27-02-2017,20:47:53,"Trousers type 10, Puma",1,1814.094,card,,1039
100001839,27-02-2017,20:47:53,"Hat type 7, Adidas",1,320.6016,card,,176
100001839,27-02-2017,20:47:53,"Shirt type 11, Puma",1,734.72,card,,410
100001850,18-06-2018,15:23:14,"Trousers type 4, Nike",1,2360.408,card,48.0,1007
100001852,18-07-2016,20:48:46,"Shoes type 3, Nike",1,6650.368,card,,3352
100001863,20-04-2018,11:02:56,"Trousers type 9, Puma",1,858.28,card,,499
100001864,26-10-2016,16:00:39,"Sneakers type 5, Puma",1,906.53256,cash,,703
100001870,30-05-2017,13:23:18,"Slippers type 1, Reebok",1,686.4,cash,,312
100001870,30-05-2017,13:23:18,"Shoes type 3, Adidas",1,3408.96,cash,,1608
100001878,19-12-2016,18:41:36,"T-shirt type 7, Adidas",1,364.06,card,,167
100001878,19-12-2016,18:41:36,"Sneakers type 1, Nike",2,7985.784,card,,3774
100001886,10-08-2016,17:15:47,"Socks type 1, Nike",1,494.48448,cash,,252
100001886,10-08-2016,17:15:47,"Trousers type 3, Adidas",1,1888.7178,cash,,1102
100001888,07-05-2016,15:57:41,"Boots type 1, Adidas",1,7293.79,card,,3593
100001888,07-05-2016,15:57:41,"Shirt type 11, Reebok",2,2962.96,card,,1628
100001888,07-05-2016,15:57:41,"Shirt type 4, Reebok",1,1673.9,card,,881
100001888,07-05-2016,15:57:41,"Ball type 2, Reebok",2,162.1782,card,,94
100001893,26-04-2017,12:37:25,"Sneakers type 6, Reebok",1,1966.96,card,779.0,1069
100001894,27-06-2018,11:30:36,"Top type 1, Reebok",2,378.4,card,,176
100001894,27-06-2018,11:30:36,"Cap type 3, Adidas",1,380.21,card,,197
100001894,27-06-2018,11:30:36,"Boots type 4, Nike",2,13858.176,card,,5736
100001920,06-01-2017,20:36:51,"Sneakers type 2, Puma",1,1389.56928,cash,743.0,982
100001932,27-05-2016,11:58:43,"Socks type 3, Reebok",1,356.96,cash,,184
100001962,11-10-2016,12:28:27,"Socks type 1, Nike",2,1030.176,cash,1064.0,504
100001963,18-02-2018,20:05:52,"Shirt type 12, Puma",1,542.93184,cash,,328
100001963,18-02-2018,20:05:52,"Cufflinks type 7, Nike",1,581.616,cash,,252
100001970,29-10-2016,20:15:57,"Hat type 6, Adidas",1,487.6,card,,265
100001977,19-02-2016,12:45:33,"Hat type 1, Reebok",1,495.55,cash,,265
100001992,11-07-2016,15:48:43,"Boots type 1, Adidas",1,7293.79,cash,,3593
100001994,19-07-2018,20:29:18,"Cufflinks type 2, Nike",1,231.544,card,,103
100001994,19-07-2018,20:29:18,"Hat type 4, Nike",2,1147.344,card,,492
100002038,28-05-2017,13:02:19,"Socks type 7, Adidas",1,797.04,cash,,369
100002038,28-05-2017,13:02:19,"Boots type 1, Reebok",2,7868.64,cash,,5070
100002038,28-05-2017,13:02:19,"Top type 2, Adidas",1,310.8,cash,,168
100002038,28-05-2017,13:02:19,"Boots type 5, Adidas",2,5720.58,cash,,3126
100002038,28-05-2017,13:02:19,"Shoes type 4, Adidas",1,3582.78,cash,,1698
100002038,28-05-2017,13:02:19,"T-shirt type 1, Adidas",1,455.301,cash,,219
100002042,23-07-2016,14:13:32,"Cufflinks type 2, Reebok",2,864.0,card,487.0,400
100002042,23-07-2016,14:13:32,"Sneakers type 3, Nike",2,5302.352,card,487.0,2564
100002042,23-07-2016,14:13:32,"Shirt type 11, Puma",1,734.72,card,487.0,410
100002042,23-07-2016,14:13:32,"Hat type 3, Reebok",1,516.12,card,487.0,253
100002042,23-07-2016,14:13:32,"Trousers type 9, Adidas",1,428.45,card,487.0,205
100002043,01-01-2016,09:06:26,"Top type 2, Reebok",1,461.89,cash,,247
100002043,01-01-2016,09:06:26,"Shirt type 6, Puma",1,540.7248,cash,,330
100002043,01-01-2016,09:06:26,"T-shirt type 5, Nike",2,1136.8,cash,,490
100002043,01-01-2016,09:06:26,"Trousers type 4, Reebok",1,2188.7712,cash,,1176
100002048,27-05-2016,20:25:18,"T-shirt type 4, Puma",1,297.344,card,,184
100002048,27-05-2016,20:25:18,"Trousers type 2, Puma",2,1794.1664,card,,1180
100002048,27-05-2016,20:25:18,"Hat type 6, Reebok",2,406.6,card,,214
100002048,27-05-2016,20:25:18,"T-shirt type 3, Adidas",1,623.28,card,,318
100002048,27-05-2016,20:25:18,"Cufflinks type 3, Nike",1,782.6,card,,350
100002054,08-01-2018,18:25:06,"Boots type 6, Puma",1,2144.936,card,205.0,1361
100002076,14-08-2018,13:43:48,"Top type 3, Puma",1,480.6,cash,466.0,267
100002076,14-08-2018,13:43:48,"Trousers type 4, Adidas",1,1205.55,cash,466.0,705
100002099,20-10-2017,12:42:59,"Sneakers type 2, Puma",2,3158.112,cash,,1964
100002099,20-10-2017,12:42:59,"Hat type 5, Puma",2,468.16,cash,,280
100002107,10-02-2016,17:23:21,"Shoes type 1, Adidas",1,3712.5,card,941.0,1875
100002118,28-09-2017,13:06:51,"Cufflinks type 6, Adidas",2,713.7,cash,,366
100002118,28-09-2017,13:06:51,"Cufflinks type 4, Adidas",1,1069.81,cash,,493
100002146,24-04-2017,10:29:58,"Cap type 1, Reebok",1,529.2,cash,1242.0,245
100002150,09-06-2017,17:11:58,"Shoes type 2, Adidas",1,3027.159,cash,,1761
100002150,09-06-2017,17:11:58,"Socks type 1, Nike",1,515.088,cash,,252
100002155,11-03-2017,14:03:56,"Cufflinks type 3, Nike",1,680.862,card,420.0,350
100002155,11-03-2017,14:03:56,"Shirt type 3, Nike",1,1737.236,card,420.0,821
100002155,11-03-2017,14:03:56,"Hat type 5, Adidas",1,322.74,card,420.0,163
100002155,11-03-2017,14:03:56,"Hat type 2, Nike",1,480.87424,card,420.0,238
100002159,29-01-2017,16:42:45,"Cap type 1, Adidas",1,339.5,cash,,175
100002159,29-01-2017,16:42:45,"Cufflinks type 6, Puma",1,365.72,cash,,205
100002159,29-01-2017,16:42:45,"Shirt type 8, Puma",1,475.2,cash,,264
100002167,04-11-2016,17:59:18,"Shirt type 4, Puma",1,782.2144,cash,,542
100002178,03-06-2017,14:57:33,"Cufflinks type 3, Nike",1,751.296,card,,350
100002178,03-06-2017,14:57:33,"Top type 3, Nike",1,535.0,card,,250
100002181,18-11-2016,11:59:45,"Cufflinks type 2, Puma",1,414.1104,cash,,253
100002181,18-11-2016,11:59:45,"Shirt type 7, Adidas",1,1550.25,cash,,795
100002181,18-11-2016,11:59:45,"Shirt type 7, Reebok",2,2620.52,cash,,1372
100002189,06-01-2016,11:05:47,"Cap type 2, Nike",1,492.9106,cash,,265
100002229,05-04-2016,18:05:41,"Boots type 1, Adidas",1,7293.79,card,,3593
100002229,05-04-2016,18:05:41,"Boots type 3, Puma",1,4924.416,card,,2748
100002239,31-12-2017,13:14:29,"Hat type 8, Reebok",1,389.158,card,,209
100002239,31-12-2017,13:14:29,"Boots type 5, Puma",1,2273.648,card,,1286
100002239,31-12-2017,13:14:29,"Socks type 5, Nike",1,506.984,card,,254
100002239,31-12-2017,13:14:29,"Belt type 2, Reebok",2,881.98,card,,418
100002239,31-12-2017,13:14:29,"Trousers type 6, Nike",1,2298.168,card,,1062
100002240,18-01-2017,19:10:20,"Boots type 2, Nike",2,11867.904,card,,5454
100002240,18-01-2017,19:10:20,"Trousers type 4, Reebok",1,2210.88,card,,1176
100002240,18-01-2017,19:10:20,"Slippers type 1, Nike",1,323.3616,card,,184
100002240,18-01-2017,19:10:20,"Cufflinks type 1, Adidas",1,473.958,card,,262
100002265,28-08-2018,19:09:54,"Hat type 4, Adidas",1,562.8,cash,,280
100002274,15-01-2017,15:00:36,"Boots type 5, Reebok",1,4595.8347,cash,,2741
100002279,31-03-2016,10:00:53,"Shirt type 4, Puma",1,888.88,cash,,542
100002297,04-07-2016,11:50:50,"Boots type 5, Adidas",1,2717.2755,cash,,1563
100002310,03-02-2018,13:23:54,"Shirt type 5, Reebok",2,1943.76,cash,,1068
100002314,24-04-2017,16:13:49,"Shirt type 9, Puma",2,1339.6,card,390.0,850
100002314,24-04-2017,16:13:49,"Sneakers type 6, Reebok",1,1966.96,card,390.0,1069
100002323,04-10-2016,12:32:11,"Boots type 3, Puma",1,4924.416,cash,,2748
100002323,04-10-2016,12:32:11,"Slippers type 1, Adidas",1,340.9965,cash,,195
100002326,10-07-2016,14:12:46,"T-shirt type 4, Reebok",2,734.28,cash,,348
100002326,10-07-2016,14:12:46,"Shirt type 2, Puma",1,853.632,cash,,494
100002335,04-10-2017,11:40:08,"Top type 3, Nike",1,497.55,cash,258.0,250
100002335,04-10-2017,11:40:08,"Shoes type 4, Reebok",1,6167.26,cash,258.0,3298
100002358,16-01-2016,15:55:31,"T-shirt type 2, Nike",1,431.136,cash,,216
100002358,16-01-2016,15:55:31,"Cap type 2, Adidas",2,1261.44,cash,,584
100002358,16-01-2016,15:55:31,"Boots type 2, Nike",1,5933.952,cash,,2727
100002379,20-08-2018,15:16:05,"T-shirt type 1, Nike",1,425.068,card,998.0,190
100002379,20-08-2018,15:16:05,"Socks type 7, Adidas",1,797.04,card,998.0,369
100002379,20-08-2018,15:16:05,"Cap type 1, Puma",2,475.968,card,998.0,268
100002397,30-09-2017,19:09:46,"Shirt type 9, Nike",1,1699.04,cash,,740
100002422,16-08-2018,11:00:49,"Hat type 6, Nike",1,504.92376,cash,,237
100002434,12-06-2018,11:55:49,"Trousers type 9, Reebok",1,516.936,card,,336
100002447,24-07-2017,13:45:46,"Shirt type 10, Nike",1,397.46,cash,,167
100002447,24-07-2017,13:45:46,"Trousers type 11, Puma",1,544.824,cash,,329
100002447,24-07-2017,13:45:46,"Cufflinks type 5, Nike",1,807.2008,cash,,427
100002447,24-07-2017,13:45:46,"Cap type 1, Puma",1,237.984,cash,,134
100002447,24-07-2017,13:45:46,"Cufflinks type 3, Adidas",1,396.44,cash,,187
100002447,24-07-2017,13:45:46,"Sneakers type 2, Nike",1,4556.48,cash,,1964
100002447,24-07-2017,13:45:46,"Shirt type 6, Reebok",1,664.62,cash,,330
100002447,24-07-2017,13:45:46,"Boots type 3, Adidas",1,6357.88,cash,,2999
100002447,24-07-2017,13:45:46,"Hat type 2, Adidas",1,278.8,cash,,136
100002451,19-04-2017,17:19:22,"Shirt type 5, Nike",1,911.744,cash,,419
100002451,19-04-2017,17:19:22,"Slippers type 1, Puma",1,294.84,cash,,189
100002451,19-04-2017,17:19:22,"Sneakers type 4, Reebok",2,7004.0,cash,,3400
100002473,01-09-2018,12:33:15,"T-shirt type 7, Adidas",2,728.12,cash,,334
100002514,04-05-2017,17:23:03,"Trousers type 3, Adidas",2,4341.88,cash,,2204
100002519,05-02-2018,17:29:34,"Slippers type 3, Adidas",1,252.4116,cash,,151
100002525,11-10-2016,13:03:24,"Hat type 2, Nike",2,928.9616,cash,,476
100002525,11-10-2016,13:03:24,"Cufflinks type 7, Adidas",1,334.88,cash,,184
100002548,24-06-2017,16:05:33,"T-shirt type 3, Adidas",1,623.28,cash,,318
100002560,22-09-2017,13:55:03,"Sneakers type 4, Reebok",1,3502.0,card,,1700
100002626,25-08-2018,10:55:10,"Ball type 1, Nike",1,111.936,cash,,48
100002626,25-08-2018,10:55:10,"Cufflinks type 7, Nike",1,540.90288,cash,,252
100002652,24-06-2016,17:15:44,"Shirt type 1, Puma",1,1426.128,cash,,814
100002652,24-06-2016,17:15:44,"Shoes type 1, Puma",1,3787.08,cash,,2265
100002652,24-06-2016,17:15:44,"Socks type 4, Adidas",1,688.2,cash,,370
100002652,24-06-2016,17:15:44,"Trousers type 1, Nike",1,1820.0288,cash,,937
100002671,07-11-2016,11:54:38,"Trousers type 11, Reebok",1,1816.84,cash,,857
100002671,07-11-2016,11:54:38,"Belt type 3, Nike",1,455.18608,cash,,211
100002671,07-11-2016,11:54:38,"Shoes type 1, Adidas",1,3192.75,cash,,1875
100002671,07-11-2016,11:54:38,"Socks type 5, Reebok",1,227.55,cash,,111
100002671,07-11-2016,11:54:38,"Trousers type 5, Adidas",2,1944.74,cash,,958
100002671,07-11-2016,11:54:38,"Trousers type 5, Reebok",2,4153.36,cash,,2152
100002671,07-11-2016,11:54:38,"T-shirt type 3, Nike",1,438.058,cash,,230
100002671,07-11-2016,11:54:38,"Cufflinks type 2, Puma",1,440.8272,cash,,253
100002671,07-11-2016,11:54:38,"Trousers type 3, Puma",1,346.752,cash,,258
100002675,24-03-2018,17:55:32,"Sneakers type 3, Adidas",1,2852.3088,cash,,1637
100002675,24-03-2018,17:55:32,"Shirt type 1, Adidas",1,832.4862,cash,,474
100002680,11-10-2017,10:32:35,"Hat type 8, Adidas",1,326.8,cash,774.0,152
100002686,29-05-2016,11:11:47,"Top type 2, Adidas",1,310.8,cash,,168
100002686,29-05-2016,11:11:47,"Cufflinks type 2, Nike",1,231.544,cash,,103
100002686,29-05-2016,11:11:47,"Top type 1, Nike",1,339.16,cash,,139
100002706,24-01-2017,15:00:30,"Shirt type 10, Puma",1,495.816,card,,283
100002706,24-01-2017,15:00:30,"Hat type 7, Nike",1,443.55584,card,,208
100002727,10-06-2016,11:45:30,"Top type 1, Nike",1,271.328,card,,139
100002732,13-06-2016,10:12:50,"Trousers type 3, Nike",1,1536.528,card,68.0,714
100002732,13-06-2016,10:12:50,"Socks type 3, Nike",1,348.9952,card,68.0,191
100002732,13-06-2016,10:12:50,"Socks type 4, Reebok",1,789.93,card,68.0,393
100002739,12-02-2018,11:19:41,"T-shirt type 7, Reebok",1,549.12,cash,,286
100002741,04-11-2016,17:42:16,"Boots type 6, Adidas",1,5005.973,cash,,2714
100002751,09-11-2016,18:18:32,"Trousers type 3, Nike",1,1275.31824,cash,77.0,714
100002751,09-11-2016,18:18:32,"Boots type 3, Adidas",1,6357.88,cash,77.0,2999
100002751,09-11-2016,18:18:32,"Cufflinks type 4, Nike",1,324.3408,cash,77.0,197
100002751,09-11-2016,18:18:32,"Trousers type 10, Reebok",1,309.096,cash,77.0,162
100002753,26-09-2016,19:26:30,"Slippers type 3, Puma",1,368.0,cash,,230
100002753,26-09-2016,19:26:30,"Shirt type 2, Reebok",1,554.4,cash,,252
100002753,26-09-2016,19:26:30,"Slippers type 3, Nike",1,313.536,cash,,138
100002759,22-02-2018,20:22:20,"Cufflinks type 5, Puma",2,501.76,cash,,280
100002759,22-02-2018,20:22:20,"Trousers type 12, Adidas",2,1948.92,cash,,894
100002759,22-02-2018,20:22:20,"Trousers type 9, Nike",1,660.67488,cash,,359
100002760,28-06-2016,16:59:22,"Trousers type 6, Adidas",2,3064.0,card,,1532
100002760,28-06-2016,16:59:22,"Boots type 4, Puma",1,5809.6,card,,3631
100002760,28-06-2016,16:59:22,"Boots type 2, Adidas",1,6783.45,card,,3309
100002760,28-06-2016,16:59:22,"Trousers type 4, Reebok",2,4421.76,card,,2352
100002773,17-05-2018,12:16:39,"Socks type 2, Adidas",1,95.6928,cash,,56
100002773,17-05-2018,12:16:39,"Hat type 3, Reebok",1,510.9588,cash,,253
100002786,24-08-2017,15:56:18,"Sneakers type 4, Nike",2,2887.53336,card,,1786
100002786,24-08-2017,15:56:18,"T-shirt type 5, Reebok",2,1401.82,card,,646
100002786,24-08-2017,15:56:18,"Shoes type 1, Nike",1,2827.43388,card,,1611
100002786,24-08-2017,15:56:18,"Socks type 2, Adidas",1,97.8432,card,,56
100002786,24-08-2017,15:56:18,"Shirt type 2, Puma",1,853.632,card,,494
100002792,09-06-2018,15:08:35,"Sneakers type 2, Puma",1,1579.056,card,,982
100002792,09-06-2018,15:08:35,"Slippers type 1, Reebok",2,1372.8,card,,624
100002792,09-06-2018,15:08:35,"Hat type 3, Reebok",1,464.508,card,,253
100002792,09-06-2018,15:08:35,"Belt type 2, Reebok",1,440.99,card,,209
100002792,09-06-2018,15:08:35,"Socks type 2, Adidas",2,215.04,card,,112
100002827,21-07-2017,09:35:02,"T-shirt type 4, Nike",2,1188.672,card,,492
100002827,21-07-2017,09:35:02,"Socks type 4, Adidas",1,605.616,card,,370
100002827,21-07-2017,09:35:02,"Socks type 3, Reebok",1,356.96,card,,184
100002830,01-02-2018,19:26:03,"Shirt type 11, Reebok",1,1229.6284,cash,,814
100002830,01-02-2018,19:26:03,"Shoes type 1, Puma",1,3787.08,cash,,2265
100002833,16-09-2018,12:20:17,"Trousers type 1, Puma",1,693.41184,card,,418
100002833,16-09-2018,12:20:17,"Shirt type 12, Adidas",2,1641.6,card,,912
100002833,16-09-2018,12:20:17,"Sneakers type 1, Puma",1,2370.88896,card,,1628
100002835,21-07-2016,19:25:58,"Shirt type 9, Puma",1,669.8,cash,650.0,425
100002839,19-04-2018,13:03:19,"Cufflinks type 7, Puma",1,196.0,cash,,125
100002839,19-04-2018,13:03:19,"Cufflinks type 4, Nike",1,386.12,cash,,197
100002839,19-04-2018,13:03:19,"Shirt type 7, Adidas",1,1550.25,cash,,795
100002843,01-01-2016,09:18:53,"Trousers type 2, Puma",1,1043.12,card,934.0,590
100002843,01-01-2016,09:18:53,"Socks type 3, Reebok",1,356.96,card,934.0,184
100002843,01-01-2016,09:18:53,"Shirt type 3, Nike",1,1737.236,card,934.0,821
100002843,01-01-2016,09:18:53,"Boots type 6, Reebok",2,10919.4456,card,934.0,5628
100002850,25-08-2016,19:31:15,"T-shirt type 1, Reebok",1,309.68,card,,158
100002863,26-07-2018,09:08:28,"Cap type 2, Nike",2,1083.32,card,,530
100002869,04-02-2018,18:52:07,"Cufflinks type 5, Reebok",1,262.8,cash,,146
100002872,05-01-2017,13:25:15,"Trousers type 2, Puma",1,1043.12,cash,102.0,590
100002872,05-01-2017,13:25:15,"Cufflinks type 6, Nike",1,498.18888,cash,102.0,294
100002876,31-07-2016,16:03:33,"Shirt type 11, Reebok",2,2755.5528,card,,1628
100002876,31-07-2016,16:03:33,"Trousers type 5, Adidas",1,972.37,card,,479
100002876,31-07-2016,16:03:33,"Shoes type 4, Adidas",1,3403.641,card,,1698
100002893,25-11-2016,17:37:29,"Shirt type 8, Nike",1,1172.888,cash,,542
100002893,25-11-2016,17:37:29,"Cufflinks type 7, Puma",1,190.12,cash,,125
100002900,28-10-2017,18:45:10,"Trousers type 6, Adidas",1,1532.0,card,,766
100002900,28-10-2017,18:45:10,"Boots type 4, Adidas",1,7128.99,card,,3411
100002900,28-10-2017,18:45:10,"Trousers type 7, Reebok",2,3143.4,card,,1612
100002913,23-10-2017,15:49:14,"Socks type 4, Nike",1,289.788,card,,123
100002913,23-10-2017,15:49:14,"Shirt type 4, Reebok",2,3347.8,card,,1762
100002913,23-10-2017,15:49:14,"Trousers type 10, Puma",1,1870.2,card,,1039
100002921,12-01-2018,10:18:42,"T-shirt type 6, Nike",1,761.2,cash,,346
100002922,25-03-2016,11:39:44,"Cufflinks type 3, Adidas",1,396.44,card,,187
100002923,01-02-2016,18:11:18,"Shirt type 11, Adidas",1,577.344,cash,,310
100002923,01-02-2016,18:11:18,"Trousers type 3, Puma",1,412.8,cash,,258
100002928,27-05-2018,13:51:15,"Boots type 6, Nike",1,5533.412,card,,2279
100002928,27-05-2018,13:51:15,"Socks type 7, Puma",1,565.76,card,,320
100002928,27-05-2018,13:51:15,"Cap type 2, Adidas",2,1261.44,card,,584
100002936,21-09-2016,13:03:44,"Belt type 2, Puma",1,234.768,cash,,146
100002938,18-05-2016,11:36:06,"Top type 2, Nike",1,934.78,cash,,385
100002938,18-05-2016,11:36:06,"Top type 2, Adidas",1,310.8,cash,,168
100002938,18-05-2016,11:36:06,"Top type 3, Puma",1,480.6,cash,,267
100002965,28-09-2016,19:53:11,"Slippers type 1, Adidas",1,391.95,cash,,195
100002965,28-09-2016,19:53:11,"T-shirt type 7, Puma",1,201.552,cash,,114
100002966,25-12-2016,11:03:20,"Shoes type 3, Nike",1,6184.84224,cash,,3352
100002968,28-04-2016,13:59:05,"Shoes type 3, Adidas",1,3204.4224,cash,140.0,1608
100002978,28-11-2016,18:31:15,"Shirt type 11, Reebok",2,2962.96,cash,,1628
100002985,16-09-2016,11:51:24,"Cufflinks type 7, Puma",1,196.0,cash,,125
100002985,16-09-2016,11:51:24,"Cufflinks type 3, Adidas",2,658.0904,cash,,374
100002993,24-02-2017,17:22:11,"Hat type 7, Reebok",2,748.8,cash,915.0,390
100002993,24-02-2017,17:22:11,"Socks type 3, Reebok",1,335.5424,cash,915.0,184
100003002,24-10-2017,09:13:34,"Boots type 6, Adidas",2,11778.76,cash,,5428
100003006,09-01-2016,13:47:54,"Sneakers type 3, Reebok",1,1956.791,cash,,1138
100003006,09-01-2016,13:47:54,"Shirt type 1, Reebok",2,2715.84,cash,,1476
100003006,09-01-2016,13:47:54,"Hat type 4, Puma",1,423.688,cash,,251
100003006,09-01-2016,13:47:54,"Shirt type 10, Nike",1,397.46,cash,,167
100003006,09-01-2016,13:47:54,"Cufflinks type 1, Nike",1,495.824,cash,,233
100003007,22-05-2018,11:07:23,"Top type 1, Reebok",1,189.2,cash,,88
100003014,07-07-2018,19:53:35,"Trousers type 11, Puma",1,463.1004,cash,,329
100003017,12-06-2016,11:42:43,"Boots type 3, Puma",1,4924.416,cash,26.0,2748
100003017,12-06-2016,11:42:43,"Cufflinks type 2, Reebok",1,414.72,cash,26.0,200
100003017,12-06-2016,11:42:43,"T-shirt type 2, Nike",1,431.136,cash,26.0,216
100003017,12-06-2016,11:42:43,"Cufflinks type 6, Puma",1,365.72,cash,26.0,205
100003017,12-06-2016,11:42:43,"T-shirt type 1, Puma",1,226.68512,cash,26.0,134
100003017,12-06-2016,11:42:43,"Trousers type 3, Nike",1,1536.528,cash,26.0,714
100003017,12-06-2016,11:42:43,"Trousers type 2, Nike",2,2813.064,cash,26.0,1194
100003038,12-07-2018,15:47:37,"Cufflinks type 6, Adidas",1,356.85,card,,183
100003044,05-11-2017,12:48:47,"Top type 2, Reebok",1,461.89,cash,1068.0,247
100003055,01-07-2017,16:40:56,"Belt type 1, Adidas",1,611.7984,cash,,291
100003089,14-01-2016,14:47:43,"Shirt type 9, Reebok",2,1092.0,cash,,546
100003089,14-01-2016,14:47:43,"Sneakers type 5, Reebok",1,2250.24,cash,,1172
100003091,24-12-2017,10:03:05,"Shirt type 8, Adidas",1,526.2165,card,,355
100003112,15-03-2017,17:16:36,"Belt type 3, Adidas",1,314.244,card,,203
100003112,15-03-2017,17:16:36,"Boots type 5, Adidas",2,5720.58,card,,3126
100003118,09-07-2016,12:23:24,"Boots type 3, Puma",1,4924.416,cash,,2748
100003132,30-05-2018,18:31:15,"Shirt type 8, Puma",1,475.2,cash,,264
100003142,07-04-2016,19:15:35,"Boots type 6, Adidas",1,4711.504,cash,,2714
100003146,31-08-2017,10:07:23,"Shirt type 10, Adidas",2,893.8,cash,,410
100003170,19-01-2016,16:38:53,"T-shirt type 3, Puma",1,616.176,card,,389
100003175,05-04-2017,13:24:56,"Top type 3, Nike",1,535.0,card,,250
100003199,17-07-2018,15:51:00,"Trousers type 11, Puma",1,539.37576,cash,,329
100003199,17-07-2018,15:51:00,"Hat type 2, Reebok",1,378.4,cash,,176
100003199,17-07-2018,15:51:00,"Socks type 6, Puma",1,487.968,cash,,299
100003199,17-07-2018,15:51:00,"T-shirt type 3, Adidas",1,623.28,cash,,318
100003227,01-05-2017,20:12:29,"Ball type 1, Puma",1,71.896,cash,,43
100003232,14-04-2018,14:15:18,"Shirt type 7, Adidas",1,1550.25,card,,795
100003237,13-04-2018,19:51:47,"Shirt type 8, Reebok",1,1187.93,cash,,563
100003251,21-11-2016,16:09:32,"Sneakers type 4, Puma",1,1451.904,cash,412.0,912
100003251,21-11-2016,16:09:32,"Slippers type 1, Nike",1,371.68,cash,412.0,184
100003260,08-03-2018,17:18:59,"Belt type 1, Adidas",1,605.4255,cash,,291
100003260,08-03-2018,17:18:59,"Trousers type 1, Nike",1,2275.036,cash,,937
100003260,08-03-2018,17:18:59,"Slippers type 2, Reebok",1,468.7,cash,,218
100003266,14-07-2018,14:38:07,"Trousers type 5, Adidas",1,972.37,card,,479
100003277,04-05-2016,12:18:25,"Hat type 4, Puma",1,385.55608,card,,251
100003331,20-08-2017,19:06:36,"Shirt type 4, Nike",1,1786.40928,card,616.0,876
100003331,20-08-2017,19:06:36,"Hat type 7, Reebok",1,374.4,card,616.0,195
100003331,20-08-2017,19:06:36,"Boots type 1, Adidas",1,7293.79,card,616.0,3593
100003331,20-08-2017,19:06:36,"Slippers type 2, Nike",1,739.4304,card,616.0,332
100003333,26-07-2017,10:15:35,"Shirt type 12, Adidas",2,1641.6,card,,912
100003338,16-09-2017,09:28:51,"Shirt type 12, Adidas",1,820.8,cash,,456
100003338,16-09-2017,09:28:51,"T-shirt type 3, Puma",2,1232.352,cash,,778
100003353,16-09-2017,16:34:37,"Hat type 1, Reebok",1,460.8615,cash,,265
100003362,29-09-2017,19:01:31,"Trousers type 2, Reebok",1,335.49,cash,,159
100003368,04-06-2018,11:18:12,"Top type 3, Reebok",1,554.5881,cash,623.0,263
100003368,04-06-2018,11:18:12,"Boots type 5, Reebok",1,5390.1765,cash,623.0,2741
100003369,25-06-2018,16:13:21,"Socks type 3, Reebok",1,356.96,card,1008.0,184
100003369,25-06-2018,16:13:21,"Ball type 1, Nike",1,105.21984,card,1008.0,48
100003369,25-06-2018,16:13:21,"Top type 4, Reebok",2,543.2,card,1008.0,280
100003369,25-06-2018,16:13:21,"Sneakers type 4, Nike",1,1782.428,card,1008.0,893
100003369,25-06-2018,16:13:21,"Shirt type 10, Puma",1,495.816,card,1008.0,283
100003369,25-06-2018,16:13:21,"Slippers type 3, Adidas",1,300.49,card,1008.0,151
100003369,25-06-2018,16:13:21,"Trousers type 3, Nike",1,1536.528,card,1008.0,714
100003369,25-06-2018,16:13:21,"Trousers type 3, Nike",2,3073.056,card,1008.0,1428
100003379,03-12-2016,13:57:24,"Cufflinks type 3, Adidas",1,396.44,cash,,187
100003379,03-12-2016,13:57:24,"Socks type 4, Puma",1,297.024,cash,,168
100003391,16-01-2017,14:01:48,"Shoes type 3, Adidas",1,3408.96,card,,1608
100003399,19-04-2016,20:42:28,"Shirt type 10, Reebok",2,2251.44,cash,,1062
100003405,18-02-2017,09:19:19,"Cufflinks type 3, Puma",1,648.96,cash,,390
100003418,01-09-2016,20:40:33,"Trousers type 10, Nike",1,1158.616,cash,955.0,577
100003418,01-09-2016,20:40:33,"Socks type 7, Nike",2,729.632,cash,955.0,302
100003428,07-05-2018,11:43:46,"Trousers type 11, Puma",2,1089.648,cash,,658
100003467,11-08-2018,17:58:12,"Cufflinks type 3, Adidas",2,792.88,cash,,374
100003467,11-08-2018,17:58:12,"Cufflinks type 1, Adidas",1,526.62,cash,,262
100003472,14-06-2016,09:50:25,"Sneakers type 5, Puma",1,1119.176,cash,,703
